DATE,rconhh09Q3,rconhh09Q4,rconhh10Q1,rconhh10Q2,rconhh10Q3,rconhh10Q4,rconhh11Q1,rconhh11Q2,rconhh11Q3,rconhh11Q4,rconhh12Q1,rconhh12Q2,rconhh12Q3,rconhh12Q4,rconhh13Q1,rconhh13Q2,rconhh13Q3,rconhh13Q4,rconhh14Q1,rconhh14Q2,rconhh14Q3,rconhh14Q4,rconhh15Q1,rconhh15Q2,rconhh15Q3,rconhh15Q4,rconhh16Q1,rconhh16Q2,rconhh16Q3,rconhh16Q4,rconhh17Q1,rconhh17Q2,rconhh17Q3,rconhh17Q4,rconhh18Q1,rconhh18Q2,rconhh18Q3,rconhh18Q4,rconhh19Q1,rconhh19Q2,rconhh19Q3,rconhh19Q4,rconhh20Q1,rconhh20Q2,rconhh20Q3,rconhh20Q4,rconhh21Q1,rconhh21Q2,rconhh21Q3,rconhh21Q4,rconhh22Q1
1997:Q3,6427.155,6427.155,6427.155,6427.155,6427.155,6427.155,6427.155,6427.155,6424.202,6424.202,6424.202,6424.202,6424.202,6424.202,6424.202,6424.202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1997:Q4,6500.335,6500.335,6500.335,6500.335,6500.335,6500.335,6500.335,6500.335,6497.349,6497.349,6497.349,6497.349,6497.349,6497.349,6497.349,6497.349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998:Q1,6561.969,6561.969,6561.969,6561.969,6561.969,6561.969,6561.969,6561.969,6558.954,6558.954,6558.954,6558.954,6558.954,6558.954,6558.954,6558.954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998:Q2,6672.786,6672.786,6672.786,6672.786,6672.786,6672.786,6672.786,6672.786,6669.721,6669.721,6669.721,6669.721,6669.721,6669.721,6669.721,6669.721,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998:Q3,6757.924,6757.924,6757.924,6757.924,6757.924,6757.924,6757.924,6757.924,6754.82,6754.82,6754.82,6754.82,6754.82,6754.82,6754.82,6754.82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998:Q4,6858.611,6858.611,6858.611,6858.611,6858.611,6858.611,6858.611,6858.611,6855.46,6855.46,6855.46,6855.46,6855.46,6855.46,6855.46,6855.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999:Q1,6926.712,6926.712,6926.712,6926.712,6926.712,6926.712,6926.712,6926.712,6923.53,6923.53,6923.53,6923.53,6923.53,6923.53,6923.53,6923.53,7484.639,7484.639,7484.639,7484.639,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,7477.485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999:Q2,7037.045,7037.045,7037.045,7037.045,7037.045,7037.045,7037.045,7037.045,7033.813,7033.813,7033.813,7033.813,7033.813,7033.813,7033.813,7033.813,7601.93,7601.93,7601.93,7601.93,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,7589.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999:Q3,7122.324,7122.324,7122.324,7122.324,7122.324,7122.324,7122.324,7122.324,7119.052,7119.052,7119.052,7119.052,7119.052,7119.052,7119.052,7119.052,7693.572,7693.572,7693.572,7693.572,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,7675.976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999:Q4,7223.133,7223.133,7223.133,7223.133,7223.133,7223.133,7223.133,7223.133,7219.815,7219.815,7219.815,7219.815,7219.815,7219.815,7219.815,7219.815,7800.828,7800.828,7800.828,7800.828,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,7789.023,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000:Q1,7329.849,7329.849,7329.849,7329.849,7329.849,7329.849,7329.849,7329.849,7326.482,7326.482,7326.482,7326.482,7326.482,7326.482,7326.482,7326.482,7916.57,7916.57,7916.57,7916.57,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,7904.232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000:Q2,7399.668,7399.668,7399.668,7399.668,7399.668,7399.668,7399.668,7399.668,7396.268,7396.268,7396.268,7396.268,7396.268,7396.268,7396.268,7396.268,7990.943,7990.943,7990.943,7990.943,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,7980.955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000:Q3,7467.249,7467.249,7467.249,7467.249,7467.249,7467.249,7467.249,7467.249,7463.818,7463.818,7463.818,7463.818,7463.818,7463.818,7463.818,7463.818,8065.036,8065.036,8065.036,8065.036,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,8053.169,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000:Q4,7529.609,7529.609,7529.609,7529.609,7529.609,7529.609,7529.609,7529.609,7526.151,7526.151,7526.151,7526.151,7526.151,7526.151,7526.151,7526.151,8132.427,8132.427,8132.427,8132.427,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,8120.671,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001:Q1,7559.368,7559.368,7559.368,7559.368,7559.368,7559.368,7559.368,7559.368,7555.897,7555.897,7555.897,7555.897,7555.897,7555.897,7555.897,7555.897,8160.929,8160.929,8160.929,8160.929,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,8154.626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001:Q2,7584.684,7584.684,7584.684,7584.684,7584.684,7584.684,7584.684,7584.684,7581.201,7581.201,7581.201,7581.201,7581.201,7581.201,7581.201,7581.201,8179.159,8179.159,8179.159,8179.159,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,8171.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001:Q3,7615.628,7615.628,7615.628,7615.628,7615.628,7615.628,7615.628,7615.628,7612.13,7612.13,7612.13,7612.13,7612.13,7612.13,7612.13,7612.13,8203.532,8203.532,8203.532,8203.532,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,8198.398,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001:Q4,7733.901,7733.901,7733.901,7733.901,7733.901,7733.901,7733.901,7733.901,7730.346,7730.346,7730.346,7730.346,7730.346,7730.346,7730.346,7730.346,8322.884,8322.884,8322.884,8322.884,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,8322.234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002:Q1,7757.538,7757.538,7757.538,7757.538,7757.538,7757.538,7757.538,7757.538,7753.969,7753.969,7753.969,7753.969,7753.969,7753.969,7753.969,7753.969,8346.107,8346.107,8346.107,8346.107,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8343.628,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8832.82,8852.105,8852.105,8852.105
2002:Q2,7793.103,7793.103,7793.103,7793.103,7793.103,7793.103,7793.103,7793.103,7789.519,7789.519,7789.519,7789.519,7789.519,7789.519,7789.519,7789.519,8384.988,8384.988,8384.988,8384.988,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8380.834,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8872.452,8891.138,8891.138,8891.138
2002:Q3,7839.163,7839.163,7839.163,7839.163,7839.163,7839.163,7839.163,7839.163,7835.563,7835.563,7835.563,7835.563,7835.563,7835.563,7835.563,7835.563,8436.812,8436.812,8436.812,8436.812,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8431.788,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8928.417,8944.974,8944.974,8944.974
2002:Q4,7862.289,7862.289,7862.289,7862.289,7862.289,7862.289,7862.289,7862.289,7858.688,7858.688,7858.688,7858.688,7858.688,7858.688,7858.688,7858.688,8467.23,8467.23,8467.23,8467.23,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8472.445,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8975.084,8990.034,8990.034,8990.034
2003:Q1,7904.598,7904.598,7904.598,7904.598,7904.598,7904.598,7904.598,7904.598,7900.532,7900.532,7900.532,7900.532,7900.532,7900.532,7900.532,7900.532,8510.193,8510.193,8510.193,8510.193,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,8510.519,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9017.083,9034.161,9034.161,9034.161
2003:Q2,7977.254,7977.254,7977.254,7977.254,7977.254,7977.254,7977.254,7977.254,7978.326,7978.326,7978.326,7978.326,7978.326,7978.326,7978.326,7978.326,8604.971,8604.971,8604.971,8604.971,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,8604.408,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9115.554,9134.864,9134.864,9134.864
2003:Q3,8092.166,8092.166,8092.166,8092.166,8092.166,8092.166,8092.166,8092.166,8089.276,8089.276,8089.276,8089.276,8089.276,8089.276,8089.276,8089.276,8732.468,8732.468,8732.468,8732.468,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,8733.678,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9251.113,9265.749,9265.749,9265.749
2003:Q4,8138.862,8138.862,8138.862,8138.862,8138.862,8138.862,8138.862,8138.862,8135.075,8135.075,8135.075,8135.075,8135.075,8135.075,8135.075,8135.075,8798.395,8798.395,8798.395,8798.395,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,8802.932,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9316.102,9331.826,9331.826,9331.826
2004:Q1,8217.678,8217.678,8217.678,8217.678,8217.678,8217.678,8217.678,8217.678,8207.851,8207.851,8207.851,8207.851,8207.851,8207.851,8207.851,8207.851,8886.939,8886.939,8886.939,8886.939,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,8886.994,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9398.167,9418.111,9418.111,9418.111
2004:Q2,8265.195,8265.195,8265.195,8265.195,8265.195,8265.195,8265.195,8265.195,8247.219,8247.219,8247.219,8247.219,8247.219,8247.219,8247.219,8247.219,8943.943,8943.943,8943.943,8943.943,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,8947.012,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9459.209,9471.879,9471.879,9471.879
2004:Q3,8338.904,8338.904,8338.904,8338.904,8338.904,8338.904,8338.904,8338.904,8322.799,8322.799,8322.799,8322.799,8322.799,8322.799,8322.799,8322.799,9031.762,9031.762,9031.762,9031.762,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9035.447,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9565.155,9584.647,9584.647,9584.647
2004:Q4,8436.119,8436.119,8436.119,8436.119,8436.119,8436.119,8436.119,8436.119,8414.927,8414.927,8414.927,8414.927,8414.927,8414.927,8414.927,8414.927,9127.382,9127.382,9127.382,9127.382,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9130.685,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9675.867,9699.833,9699.833,9699.833
2005:Q1,8505.542,8505.542,8505.542,8505.542,8505.542,8505.542,8505.542,8505.542,8496.071,8496.071,8496.071,8496.071,8496.071,8496.071,8496.071,8496.071,9210.195,9210.195,9210.195,9210.195,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9209.88,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9740.981,9770.245,9770.245,9770.245
2005:Q2,8589.279,8589.279,8589.279,8589.279,8589.279,8589.279,8589.279,8589.279,8577.949,8577.949,8577.949,8577.949,8577.949,8577.949,8577.949,8577.949,9303.035,9303.035,9303.035,9303.035,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9306.638,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9848.313,9875.273,9875.273,9875.273
2005:Q3,8652.819,8652.819,8652.819,8652.819,8652.819,8652.819,8652.819,8652.819,8640.763,8640.763,8640.763,8640.763,8640.763,8640.763,8640.763,8640.763,9372.97,9372.97,9372.97,9372.97,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9379.267,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9943.452,9956.414,9956.414,9956.414
2005:Q4,8672.052,8672.052,8672.052,8672.052,8672.052,8672.052,8672.052,8672.052,8652.487,8652.487,8652.487,8652.487,8652.487,8652.487,8652.487,8652.487,9397.065,9397.065,9397.065,9397.065,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9403.539,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9960.274,9961.803,9961.803,9961.803
2006:Q1,8763.845,8763.845,8763.845,8763.845,8763.845,8763.845,8763.845,8763.845,8740.559,8740.559,8740.559,8740.559,8740.559,8740.559,8740.559,8740.559,9495.637,9495.637,9495.637,9495.637,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,9502.194,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10065.336,10064.372,10064.372,10064.372
2006:Q2,8802.971,8802.971,8802.971,8802.971,8802.971,8802.971,8802.971,8802.971,8788.397,8788.397,8788.397,8788.397,8788.397,8788.397,8788.397,8788.397,9538.689,9538.689,9538.689,9538.689,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,9545.476,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.445,10109.712,10109.712,10109.712
2006:Q3,8847.689,8847.689,8847.689,8847.689,8847.689,8847.689,8847.689,8847.689,8832.603,8832.603,8832.603,8832.603,8832.603,8832.603,8832.603,8832.603,9593.509,9593.509,9593.509,9593.509,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,9598.216,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10168.356,10172.268,10172.268,10172.268
2006:Q4,8938.143,8938.143,8938.143,8938.143,8938.143,8938.143,8938.143,8938.143,8916.002,8916.002,8916.002,8916.002,8916.002,8916.002,8916.002,8916.002,9691.189,9691.189,9691.189,9691.189,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,9700.406,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10270.712,10273.208,10273.208,10273.208
2007:Q1,9024.175,9024.175,9024.175,9024.175,8994.366,8994.366,8994.366,8994.366,8968.759,8968.759,8968.759,8968.759,8968.759,8968.759,8968.759,8968.759,9748.177,9748.177,9748.177,9748.177,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,9751.699,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10328.019,10336.559,10336.559,10336.559
2007:Q2,9054.459,9054.459,9054.459,9054.459,9032.945,9032.945,9032.945,9032.945,9007.053,9007.053,9007.053,9007.053,9007.053,9007.053,9007.053,9007.053,9784.735,9784.735,9784.735,9784.735,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,9788.926,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10351.247,10367.971,10367.971,10367.971
2007:Q3,9089.777,9089.777,9089.777,9089.777,9063.609,9063.609,9063.609,9063.609,9038.701,9038.701,9038.701,9038.701,9038.701,9038.701,9038.701,9038.701,9820.551,9820.551,9820.551,9820.551,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,9829.6,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10407.027,10434.859,10434.859,10434.859
2007:Q4,9108.325,9108.325,9108.325,9108.325,9086.143,9086.143,9086.143,9086.143,9056.745,9056.745,9056.745,9056.745,9056.745,9056.745,9056.745,9056.745,9822.91,9822.91,9822.91,9822.91,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,9830.2,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10423.521,10463.155,10463.155,10463.155
2008:Q1,9089.495,9089.495,9089.495,9089.495,9063.462,9063.462,9063.462,9063.462,9024.898,9024.898,9024.898,9024.898,9024.898,9024.898,9024.898,9024.898,9795.125,9795.125,9795.125,9795.125,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,9802.037,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10385.298,10438.671,10438.671,10438.671
2008:Q2,9089.326,9089.326,9089.326,9089.326,9064.337,9064.337,9064.337,9064.337,9017.583,9017.583,9017.583,9017.583,9017.583,9017.583,9017.583,9017.583,9803.748,9803.748,9803.748,9803.748,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,9808.686,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10389.426,10455.072,10455.072,10455.072
2008:Q3,9000.201,9000.201,9000.201,9000.201,8975.289,8975.289,8975.289,8975.289,8923.426,8923.426,8923.426,8923.426,8923.426,8923.426,8923.426,8923.426,9715.878,9715.878,9715.878,9715.878,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,9727.252,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10299.701,10362.51,10362.51,10362.51
2008:Q4,8921.17,8921.17,8921.17,8921.17,8891.059,8891.059,8891.059,8891.059,8793.76,8793.76,8793.76,8793.76,8793.76,8793.76,8793.76,8793.76,9588.223,9588.223,9588.223,9588.223,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,9596.762,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10186.734,10252.252,10252.252,10252.252
2009:Q1,8950.421,8950.421,8950.421,8950.421,8894.038,8894.038,8894.038,8894.038,8763.239,8763.239,8763.239,8763.239,8763.632,8763.632,8763.632,8763.632,9564.569,9564.569,9564.569,9564.569,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,9571.775,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10169.696,10232.085,10232.085,10232.085
2009:Q2,8926.183,8937.25,8937.25,8937.25,8867.914,8867.914,8867.914,8867.914,8726.58,8726.58,8726.58,8726.58,8727.819,8727.819,8727.819,8727.819,9528.652,9528.652,9528.652,9528.652,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,9533.487,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10134.843,10187.848,10187.848,10187.848
2009:Q3,#N/A,9015.154,8996.454,8996.454,8907.278,8907.278,8907.278,8907.278,8776.448,8776.448,8776.448,8776.448,8772.919,8772.919,8772.919,8772.919,9589.479,9589.479,9589.479,9589.479,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,9592.663,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10203.855,10255.399,10255.399,10255.399
2009:Q4,#N/A,#N/A,9039.332,9029.691,8923.641,8923.641,8923.641,8923.641,8781.784,8781.784,8781.784,8781.784,8766.677,8766.677,8766.677,8766.677,9584.989,9584.989,9584.989,9584.989,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,9585.887,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10175.863,10231.355,10231.355,10231.355
2010:Q1,#N/A,#N/A,#N/A,9107.99,8965.341,8965.341,8965.341,8965.341,8841.064,8841.064,8841.064,8841.064,8824.038,8824.038,8824.038,8824.038,9636.283,9636.283,9636.283,9636.283,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,9638.539,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10226.056,10290.799,10290.799,10290.799
